POLLINATOR_NAME,PLANT_NAME,Group
Andrena haemorrhoa,Malus domestica,Bee
Andrena haemorrhoa,Malus sylvestris,Bee
Andrena haemorrhoa,Oenanthe crocata,Bee
Andrena haemorrhoa,Potentilla anserina,Bee
Andrena haemorrhoa,Potentilla erecta,Bee
Andrena haemorrhoa,Potentilla fruticosa,Bee
Andrena haemorrhoa,Potentilla reptans,Bee
Andrena haemorrhoa,Prunus avium,Bee
Andrena haemorrhoa,Prunus cerasifera,Bee
Andrena haemorrhoa,Prunus cerasus,Bee
Andrena haemorrhoa,Prunus domestica,Bee
Andrena haemorrhoa,Prunus laurocerasus,Bee
Andrena haemorrhoa,Prunus padus,Bee
Andrena haemorrhoa,Prunus spinosa,Bee
Andrena haemorrhoa,Ranunculus acris,Bee
Andrena haemorrhoa,Ranunculus aquatilis,Bee
Andrena haemorrhoa,Ranunculus bulbosus,Bee
Andrena haemorrhoa,Ranunculus flammula,Bee
Andrena haemorrhoa,Ranunculus lingua,Bee
Andrena haemorrhoa,Ranunculus repens,Bee
Andrena haemorrhoa,Reseda lutea,Bee
Andrena haemorrhoa,Rosa arvensis,Bee
Andrena haemorrhoa,Rosa canina,Bee
Andrena haemorrhoa,Rosa rubiginosa,Bee
Andrena haemorrhoa,Rosa rugosa,Bee
Andrena haemorrhoa,Rosa spinosissima,Bee
Andrena haemorrhoa,Rubus caesius,Bee
Andrena haemorrhoa,Rubus fruticosus,Bee
Andrena haemorrhoa,Rubus idaeus,Bee
Andrena haemorrhoa,Rubus spectabilis,Bee
Andrena haemorrhoa,Salix alba,Bee
Andrena haemorrhoa,Salix aurita,Bee
Andrena haemorrhoa,Salix caprea,Bee
Andrena haemorrhoa,Salix cinerea,Bee
Andrena haemorrhoa,Salix fragilis,Bee
Andrena haemorrhoa,Salix pentandra,Bee
Andrena haemorrhoa,Salix repens,Bee
Andrena haemorrhoa,Salix viminalis,Bee
Andrena haemorrhoa,Sinapis alba,Bee
Andrena haemorrhoa,Sinapis arvensis,Bee
Andrena haemorrhoa,Smyrnium olusatrum,Bee
Andrena haemorrhoa,Sorbus aria,Bee
Andrena haemorrhoa,Sorbus aucuparia,Bee
Andrena haemorrhoa,Stellaria graminea,Bee
Andrena haemorrhoa,Stellaria holostea,Bee
Andrena haemorrhoa,Syringa vulgaris,Bee
Andrena haemorrhoa,Taraxacum,Bee
Andrena haemorrhoa,Thymus polytrichus,Bee
Andrena haemorrhoa,Thymus pulegioides,Bee
Andrena haemorrhoa,Thymus serpyllum,Bee
Andrena haemorrhoa,Trifolium repens,Bee
Andrena haemorrhoa,Tussilago farfara,Bee
Andrena haemorrhoa,Ulex europaeus,Bee
Andrena haemorrhoa,Ulex gallii,Bee
Andrena haemorrhoa,Ulex minor,Bee
Andrena haemorrhoa,Vaccinium myrtillus,Bee
Andrena haemorrhoa,Vaccinium uliginosum,Bee
Andrena haemorrhoa,Vaccinium vitis-idaea,Bee
Andrena haemorrhoa,Veronica beccabunga,Bee
Andrena haemorrhoa,Veronica chamaedrys,Bee
Andrena haemorrhoa,Veronica officinalis,Bee
Andrena haemorrhoa,Veronica persica,Bee
Andrena haemorrhoa,Veronica spicata,Bee
Andrena haemorrhoa,Viburnum lantana,Bee
Andrena haemorrhoa,Viburnum opulus,Bee
Andrena haemorrhoa,Vicia faba,Bee
Andrena hattorfiana,Centaurea scabiosa,Bee
Andrena hattorfiana,Cirsium arvense,Bee
Andrena hattorfiana,Knautia arvensis,Bee
Andrena hattorfiana,Onobrychis viciifolia,Bee
Andrena hattorfiana,Scabiosa columbaria,Bee
Andrena helvola,Acer pseudoplatanus,Bee
Andrena helvola,Crataegus monogyna,Bee
Andrena helvola,Euphorbia amygdaloides,Bee
Andrena helvola,Heracleum sphondylium,Bee
Andrena helvola,Prunus avium,Bee
Andrena helvola,Prunus cerasifera,Bee
Andrena helvola,Prunus cerasus,Bee
Andrena helvola,Prunus domestica,Bee
Andrena helvola,Prunus laurocerasus,Bee
Andrena helvola,Prunus padus,Bee
Andrena helvola,Prunus spinosa,Bee
Andrena helvola,Ranunculus repens,Bee
Andrena helvola,Rosa arvensis,Bee
Andrena helvola,Rosa canina,Bee
Andrena helvola,Rosa rubiginosa,Bee
Andrena helvola,Rosa rugosa,Bee
Andrena helvola,Rosa spinosissima,Bee
Andrena helvola,Rubus fruticosus,Bee
Andrena helvola,Salix alba,Bee
Andrena helvola,Salix aurita,Bee
Andrena helvola,Salix caprea,Bee
Andrena helvola,Salix cinerea,Bee
Andrena helvola,Salix fragilis,Bee
Andrena helvola,Salix pentandra,Bee
Andrena helvola,Salix repens,Bee
Andrena helvola,Salix viminalis,Bee
Andrena helvola,Sorbus aria,Bee
Andrena helvola,Sorbus aucuparia,Bee
Andrena helvola,Taraxacum,Bee
Andrena helvola,Vaccinium myrtillus,Bee
Andrena helvola,Vaccinium uliginosum,Bee
Andrena helvola,Vaccinium vitis-idaea,Bee
Andrena humilis,Cerastium fontanum,Bee
Andrena humilis,Echium vulgare,Bee
Andrena humilis,Pilosella officinarum,Bee
Andrena labialis,Allium schoenoprasum,Bee
Andrena labialis,Allium sphaerocephalon,Bee
Andrena labialis,Allium triquetrum,Bee
Andrena labialis,Allium ursinum,Bee
Andrena labialis,Anthyllis vulneraria,Bee
Andrena labialis,Conium maculatum,Bee
Andrena labialis,Cotoneaster bullatus,Bee
Andrena labialis,Cotoneaster horizontalis,Bee
Andrena labialis,Cotoneaster simonsii,Bee
Andrena labialis,Crataegus monogyna,Bee
Andrena labialis,Daucus carota,Bee
Andrena labialis,Ficaria verna,Bee
Andrena labialis,Filipendula vulgaris,Bee
Andrena labialis,Heracleum sphondylium,Bee
Andrena labialis,Hippocrepis comosa,Bee
Andrena labialis,Lotus corniculatus,Bee
Andrena labialis,Ranunculus acris,Bee
Andrena labialis,Ranunculus aquatilis,Bee
Andrena labialis,Ranunculus bulbosus,Bee
Andrena labialis,Ranunculus flammula,Bee
Andrena labialis,Ranunculus lingua,Bee
Andrena labialis,Ranunculus repens,Bee
Andrena labialis,Rosa spinosissima,Bee
Andrena labialis,Rubus caesius,Bee
Andrena labialis,Rubus fruticosus,Bee
Andrena labialis,Rubus idaeus,Bee
Andrena labialis,Rubus spectabilis,Bee
Andrena labialis,Senecio jacobaea,Bee
Andrena labialis,Sinapis arvensis,Bee
Andrena labialis,Trifolium campestre,Bee
Andrena labialis,Trifolium dubium,Bee
Andrena labialis,Trifolium hybridum,Bee
Andrena labialis,Trifolium medium,Bee
Andrena labialis,Trifolium occidentale,Bee
Andrena labialis,Trifolium pratense,Bee
Andrena labialis,Trifolium repens,Bee
Andrena labialis,Vicia faba,Bee
Andrena labialis,Vicia sativa,Bee
Andrena labiata,Cerastium fontanum,Bee
Andrena labiata,Crataegus monogyna,Bee
Andrena labiata,Crepis biennis,Bee
Andrena labiata,Crepis capillaris,Bee
Andrena labiata,Crepis vesicaria,Bee
Andrena labiata,Ficaria verna,Bee
Andrena labiata,Heracleum sphondylium,Bee
Andrena labiata,Jasione montana,Bee
Andrena labiata,Lepidium draba,Bee
Andrena labiata,Myosotis arvensis,Bee
Andrena labiata,Myosotis scorpioides,Bee
Andrena labiata,Ranunculus acris,Bee
Andrena labiata,Ranunculus aquatilis,Bee
Andrena labiata,Ranunculus bulbosus,Bee
Andrena labiata,Ranunculus flammula,Bee
Andrena labiata,Ranunculus lingua,Bee
Andrena labiata,Ranunculus repens,Bee
Andrena labiata,Stellaria graminea,Bee
Andrena labiata,Stellaria holostea,Bee
Andrena labiata,Stellaria media,Bee
Andrena labiata,Stellaria nemorum,Bee
Andrena labiata,Taraxacum,Bee
Andrena labiata,Veronica beccabunga,Bee
Andrena labiata,Veronica chamaedrys,Bee
Andrena labiata,Veronica officinalis,Bee
Andrena labiata,Veronica persica,Bee
Andrena labiata,Veronica spicata,Bee
Andrena lapponica,Euphorbia hyberna,Bee
Andrena lapponica,Rubus idaeus,Bee
Andrena lapponica,Saxifraga aizoides,Bee
Andrena lapponica,Thymus polytrichus,Bee
Andrena lapponica,Ulex europaeus,Bee
Andrena lapponica,Vaccinium myrtillus,Bee
Andrena lapponica,Vaccinium uliginosum,Bee
Andrena lapponica,Vaccinium vitis-idaea,Bee
Andrena marginata,Cirsium arvense,Bee
Andrena marginata,Knautia arvensis,Bee
Andrena marginata,Origanum vulgare,Bee
Andrena marginata,Scabiosa columbaria,Bee
Andrena marginata,Succisa pratensis,Bee
Andrena minutula,Alliaria petiolata,Bee
Andrena minutula,Angelica sylvestris,Bee
Andrena minutula,Anthriscus sylvestris,Bee
Andrena minutula,Crataegus monogyna,Bee
Andrena minutula,Daucus carota,Bee
Andrena minutula,Ficaria verna,Bee
Andrena minutula,Foeniculum vulgare,Bee
Andrena minutula,Galium verum,Bee
Andrena minutula,Heracleum mantegazzianum,Bee
Andrena minutula,Heracleum sphondylium,Bee
Andrena minutula,Jasione montana,Bee
Andrena minutula,Nepeta cataria,Bee
Andrena minutula,Pilosella officinarum,Bee
Andrena minutula,Potentilla erecta,Bee
Andrena minutula,Potentilla reptans,Bee
Andrena minutula,Prunus domestica,Bee
Andrena minutula,Prunus spinosa,Bee
Andrena minutula,Pyrus communis,Bee
Andrena minutula,Rubus caesius,Bee
Andrena minutula,Rubus fruticosus,Bee
Andrena minutula,Rubus idaeus,Bee
Andrena minutula,Rubus spectabilis,Bee
Andrena minutula,Salix alba,Bee
Andrena minutula,Salix aurita,Bee
Andrena minutula,Salix caprea,Bee
Andrena minutula,Salix cinerea,Bee
Andrena minutula,Salix fragilis,Bee
Andrena minutula,Salix pentandra,Bee
Andrena minutula,Salix repens,Bee
Andrena minutula,Salix viminalis,Bee
Andrena minutula,Senecio aquaticus,Bee
Andrena minutula,Senecio cineraria,Bee
Andrena minutula,Senecio erucifolius,Bee
Andrena minutula,Senecio jacobaea,Bee
Andrena minutula,Senecio squalidus,Bee
Andrena minutula,Senecio vulgaris,Bee
Andrena minutula,Sisymbrium officinale,Bee
Andrena minutula,Smyrnium olusatrum,Bee
Andrena minutula,Sonchus arvensis,Bee
Andrena minutula,Taraxacum,Bee
Andrena minutula,Torilis japonica,Bee
Andrena minutula,Tussilago farfara,Bee
Andrena minutula,Veronica beccabunga,Bee
Andrena minutula,Veronica chamaedrys,Bee
Andrena minutula,Veronica officinalis,Bee
Andrena minutula,Veronica persica,Bee
Andrena minutula,Veronica spicata,Bee
Andrena minutuloides,Achillea millefolium,Bee
Andrena minutuloides,Daucus carota,Bee
Andrena minutuloides,Heracleum sphondylium,Bee
Andrena minutuloides,Pastinaca sativa,Bee
Andrena minutuloides,Petroselinum crispum,Bee
Andrena minutuloides,Pimpinella saxifraga,Bee
Andrena minutuloides,Reseda lutea,Bee
Andrena minutuloides,Rosa arvensis,Bee
Andrena minutuloides,Rosa canina,Bee
Andrena minutuloides,Rosa rubiginosa,Bee
Andrena minutuloides,Rosa rugosa,Bee
Andrena minutuloides,Rosa spinosissima,Bee
Andrena minutuloides,Torilis japonica,Bee
Andrena nigriceps,Centaurea nigra,Bee
Andrena nigroaenea,Acer campestre,Bee
Andrena nigroaenea,Aegopodium podagraria,Bee
Andrena nigroaenea,Allium ursinum,Bee
Andrena nigroaenea,Angelica sylvestris,Bee
Andrena nigroaenea,Anthriscus sylvestris,Bee
Andrena nigroaenea,Armeria maritima,Bee
Andrena nigroaenea,Bellis perennis,Bee
Andrena nigroaenea,Brassica napus,Bee
Andrena nigroaenea,Bryonia dioica,Bee
Andrena nigroaenea,Carpobrotus edulis,Bee
Andrena nigroaenea,Cotoneaster bullatus,Bee
Andrena nigroaenea,Cotoneaster horizontalis,Bee
Andrena nigroaenea,Cotoneaster simonsii,Bee
Andrena nigroaenea,Crataegus monogyna,Bee
Andrena nigroaenea,Crepis biennis,Bee
Andrena nigroaenea,Cymbalaria muralis,Bee
Andrena nigroaenea,Daucus carota,Bee
Andrena nigroaenea,Erysimum cheiri,Bee
Andrena nigroaenea,Euphorbia amygdaloides,Bee
Andrena nigroaenea,Ficaria verna,Bee
Andrena nigroaenea,Heracleum sphondylium,Bee
Andrena nigroaenea,Iris pseudacorus,Bee
Andrena nigroaenea,Lonicera periclymenum,Bee
Andrena nigroaenea,Malus domestica,Bee
Andrena nigroaenea,Malus sylvestris,Bee
Andrena nigroaenea,Myosotis arvensis,Bee
Andrena nigroaenea,Myosotis scorpioides,Bee
Andrena nigroaenea,Narcissus pseudonarcissus,Bee
Andrena nigroaenea,Nepeta cataria,Bee
Andrena nigroaenea,Pastinaca sativa,Bee
Andrena nigroaenea,Primula vulgaris,Bee
Andrena nigroaenea,Prunus avium,Bee
Andrena nigroaenea,Prunus cerasifera,Bee
Andrena nigroaenea,Prunus cerasus,Bee
Andrena nigroaenea,Prunus domestica,Bee
Andrena nigroaenea,Prunus laurocerasus,Bee
Andrena nigroaenea,Prunus padus,Bee
Andrena nigroaenea,Prunus spinosa,Bee
Andrena nigroaenea,Pulsatilla vulgaris,Bee
Andrena nigroaenea,Ranunculus acris,Bee
Andrena nigroaenea,Ranunculus aquatilis,Bee
Andrena nigroaenea,Ranunculus bulbosus,Bee
Andrena nigroaenea,Ranunculus flammula,Bee
Andrena nigroaenea,Ranunculus lingua,Bee
Andrena nigroaenea,Ranunculus repens,Bee
Andrena nigroaenea,Reseda lutea,Bee
Andrena nigroaenea,Reseda luteola,Bee
Andrena nigroaenea,Salix alba,Bee
Andrena nigroaenea,Salix aurita,Bee
Andrena nigroaenea,Salix caprea,Bee
Andrena nigroaenea,Salix cinerea,Bee
Andrena nigroaenea,Salix fragilis,Bee
Andrena nigroaenea,Salix pentandra,Bee
Andrena nigroaenea,Salix repens,Bee
Andrena nigroaenea,Salix viminalis,Bee
Andrena nigroaenea,Saxifraga aizoides,Bee
Andrena nigroaenea,Smyrnium olusatrum,Bee
Andrena nigroaenea,Sorbus aucuparia,Bee
Andrena nigroaenea,Taraxacum,Bee
Andrena nigroaenea,Thymus polytrichus,Bee
Andrena nigroaenea,Thymus pulegioides,Bee
Andrena nigroaenea,Thymus serpyllum,Bee
Andrena nigroaenea,Ulex europaeus,Bee
Andrena nigroaenea,Ulex gallii,Bee
Andrena nigroaenea,Ulex minor,Bee
Andrena nigroaenea,Veronica beccabunga,Bee
Andrena nigroaenea,Veronica chamaedrys,Bee
Andrena nigroaenea,Veronica officinalis,Bee
Andrena nigroaenea,Veronica persica,Bee
Andrena nigroaenea,Veronica spicata,Bee
Andrena nigroaenea,Viburnum lantana,Bee
Andrena nigroaenea,Viburnum opulus,Bee
Andrena nigroaenea,Vicia faba,Bee
Andrena nigrospina,Brassica napus,Bee
Andrena nigrospina,Brassica rapa,Bee
Andrena nigrospina,Heracleum sphondylium,Bee
Andrena nigrospina,Lepidium draba,Bee
Andrena nigrospina,Raphanus raphanistrum,Bee
Andrena nigrospina,Taraxacum,Bee
Andrena nitida,Acer campestre,Bee
Andrena nitida,Acer pseudoplatanus,Bee
Andrena nitida,Ajuga reptans,Bee
Andrena nitida,Allium schoenoprasum,Bee
Andrena nitida,Allium sphaerocephalon,Bee
Andrena nitida,Allium triquetrum,Bee
Andrena nitida,Allium ursinum,Bee
Andrena nitida,Angelica sylvestris,Bee
Andrena nitida,Anthriscus sylvestris,Bee
Andrena nitida,Armeria maritima,Bee
Andrena nitida,Brassica napus,Bee
Andrena nitida,Conium maculatum,Bee
Andrena nitida,Cornus sanguinea,Bee
Andrena nitida,Cotoneaster bullatus,Bee
Andrena nitida,Cotoneaster horizontalis,Bee
Andrena nitida,Cotoneaster simonsii,Bee
Andrena nitida,Crataegus monogyna,Bee
Andrena nitida,Daucus carota,Bee
Andrena nitida,Erysimum cheiri,Bee
Andrena nitida,Euphorbia amygdaloides,Bee
Andrena nitida,Euphorbia hyberna,Bee
Andrena nitida,Euphorbia paralias,Bee
Andrena nitida,Euphorbia portlandica,Bee
Andrena nitida,Ficaria verna,Bee
Andrena nitida,Filipendula vulgaris,Bee
Andrena nitida,Glechoma hederacea,Bee
Andrena nitida,Hedera helix,Bee
Andrena nitida,Heracleum sphondylium,Bee
Andrena nitida,Hyacinthoides non-scripta,Bee
Andrena nitida,Ilex aquifolium,Bee
Andrena nitida,Lamium album,Bee
Andrena nitida,Laurus nobilis,Bee
Andrena nitida,Malus domestica,Bee
Andrena nitida,Malus sylvestris,Bee
Andrena nitida,Narcissus pseudonarcissus,Bee
Andrena nitida,Oenanthe crocata,Bee
Andrena nitida,Prunus spinosa,Bee
Andrena nitida,Ranunculus acris,Bee
Andrena nitida,Ranunculus aquatilis,Bee
Andrena nitida,Ranunculus bulbosus,Bee
Andrena nitida,Ranunculus flammula,Bee
Andrena nitida,Ranunculus lingua,Bee
Andrena nitida,Ranunculus repens,Bee
Andrena nitida,Rosa spinosissima,Bee
Andrena nitida,Salix alba,Bee
Andrena nitida,Salix aurita,Bee
Andrena nitida,Salix caprea,Bee
Andrena nitida,Salix cinerea,Bee
Andrena nitida,Salix fragilis,Bee
Andrena nitida,Salix pentandra,Bee
Andrena nitida,Salix repens,Bee
Andrena nitida,Salix viminalis,Bee
Andrena nitida,Smyrnium olusatrum,Bee
Andrena nitida,Stellaria graminea,Bee
Andrena nitida,Taraxacum,Bee
Andrena nitida,Vicia faba,Bee
Andrena nitidiuscula,Daucus carota,Bee
Andrena nitidiuscula,Oenanthe crocata,Bee
Andrena nitidiuscula,Oenanthe pimpinelloides,Bee
Andrena nitidiuscula,Sonchus arvensis,Bee
Andrena ovatula,Anthriscus sylvestris,Bee
Andrena ovatula,Armeria maritima,Bee
Andrena ovatula,Calluna vulgaris,Bee
Andrena ovatula,Cytisus scoparius,Bee
Andrena ovatula,Erica cinerea,Bee
Andrena ovatula,Erica tetralix,Bee
Andrena ovatula,Erica vagans,Bee
Andrena ovatula,Lotus corniculatus,Bee
Andrena ovatula,Medicago lupulina,Bee
Andrena ovatula,Pulicaria dysenterica,Bee
Andrena ovatula,Ulex europaeus,Bee
Andrena ovatula,Ulex gallii,Bee
Andrena ovatula,Ulex minor,Bee
Andrena ovatula,Veronica chamaedrys,Bee
Andrena pilipes s.l.,Armeria maritima,Bee
Andrena pilipes s.l.,Cirsium acaule,Bee
Andrena pilipes s.l.,Cirsium arvense,Bee
Andrena pilipes s.l.,Cirsium dissectum,Bee
Andrena pilipes s.l.,Cirsium eriophorum,Bee
Andrena pilipes s.l.,Cirsium heterophyllum,Bee
Andrena pilipes s.l.,Cirsium palustre,Bee
Andrena pilipes s.l.,Cirsium tuberosum,Bee
Andrena pilipes s.l.,Cirsium vulgare,Bee
Andrena pilipes s.l.,Heracleum sphondylium,Bee
Andrena pilipes s.l.,Origanum vulgare,Bee
Andrena pilipes s.l.,Prunus spinosa,Bee
Andrena pilipes s.l.,Rubus fruticosus,Bee
Andrena pilipes s.l.,Senecio jacobaea,Bee
Andrena pilipes s.l.,Sinapis alba,Bee
Andrena pilipes s.l.,Smyrnium olusatrum,Bee
Andrena praecox,Angelica sylvestris,Bee
Andrena praecox,Salix alba,Bee
Andrena praecox,Salix aurita,Bee
Andrena praecox,Salix caprea,Bee
Andrena praecox,Salix cinerea,Bee
Andrena praecox,Salix fragilis,Bee
Andrena praecox,Salix pentandra,Bee
Andrena praecox,Salix repens,Bee
Andrena praecox,Salix viminalis,Bee
Andrena praecox,Stellaria media,Bee
Andrena praecox,Taraxacum,Bee
Andrena proxima,Anthriscus sylvestris,Bee
Andrena proxima,Conopodium majus,Bee
Andrena proxima,Heracleum sphondylium,Bee
Andrena proxima,Oenanthe crocata,Bee
Andrena semilaevis,Aegopodium podagraria,Bee
Andrena semilaevis,Anthriscus sylvestris,Bee
Andrena semilaevis,Apium graveolens,Bee
Andrena semilaevis,Chaerophyllum temulum,Bee
Andrena semilaevis,Comarum palustre,Bee
Andrena semilaevis,Conium maculatum,Bee
Andrena semilaevis,Conopodium majus,Bee
Andrena semilaevis,Crepis biennis,Bee
Andrena semilaevis,Daucus carota,Bee
Andrena semilaevis,Euphorbia amygdaloides,Bee
Andrena semilaevis,Euphorbia hyberna,Bee
Andrena semilaevis,Euphorbia paralias,Bee
Andrena semilaevis,Euphorbia portlandica,Bee
Andrena semilaevis,Filipendula vulgaris,Bee
Andrena semilaevis,Heracleum sphondylium,Bee
Andrena semilaevis,Jasione montana,Bee
Andrena semilaevis,Oenanthe crocata,Bee
Andrena semilaevis,Oenanthe pimpinelloides,Bee
Andrena semilaevis,Oenanthe silaifolia,Bee
Andrena semilaevis,Potentilla anserina,Bee
Andrena semilaevis,Potentilla erecta,Bee
Andrena semilaevis,Potentilla fruticosa,Bee
Andrena semilaevis,Potentilla reptans,Bee
Andrena semilaevis,Stellaria holostea,Bee
Andrena semilaevis,Taraxacum,Bee
Andrena semilaevis,Trifolium repens,Bee
Andrena semilaevis,Veronica beccabunga,Bee
Andrena semilaevis,Veronica chamaedrys,Bee
Andrena semilaevis,Veronica officinalis,Bee
Andrena semilaevis,Veronica persica,Bee
Andrena semilaevis,Veronica spicata,Bee
Andrena similis,Armeria maritima,Bee
Andrena similis,Onobrychis viciifolia,Bee
Andrena similis,Salix aurita,Bee
Andrena similis,Vaccinium myrtillus,Bee
Andrena similis,Vaccinium uliginosum,Bee
Andrena similis,Vaccinium vitis-idaea,Bee
Andrena simillima,Centaurea scabiosa,Bee
Andrena simillima,Erucastrum gallicum,Bee
Andrena simillima,Pastinaca sativa,Bee
Andrena subopaca,Allium ursinum,Bee
Andrena subopaca,Angelica sylvestris,Bee
Andrena subopaca,Anthriscus sylvestris,Bee
Andrena subopaca,Bellis perennis,Bee
Andrena subopaca,Comarum palustre,Bee
Andrena subopaca,Conium maculatum,Bee
Andrena subopaca,Daucus carota,Bee
Andrena subopaca,Euphorbia amygdaloides,Bee
Andrena subopaca,Euphorbia hyberna,Bee
Andrena subopaca,Euphorbia paralias,Bee
Andrena subopaca,Euphorbia portlandica,Bee
Andrena subopaca,Filipendula vulgaris,Bee
Andrena subopaca,Hedera helix,Bee
Andrena subopaca,Heracleum sphondylium,Bee
Andrena subopaca,Leucanthemum vulgare,Bee
Andrena subopaca,Myosotis arvensis,Bee
Andrena subopaca,Myosotis scorpioides,Bee
Andrena subopaca,Oenanthe pimpinelloides,Bee
Andrena subopaca,Pastinaca sativa,Bee
Andrena subopaca,Potentilla anserina,Bee
Andrena subopaca,Potentilla erecta,Bee
Andrena subopaca,Potentilla fruticosa,Bee
Andrena subopaca,Potentilla reptans,Bee
Andrena subopaca,Prunus spinosa,Bee
Andrena subopaca,Ranunculus repens,Bee
Andrena subopaca,Reseda lutea,Bee
Andrena subopaca,Rosa arvensis,Bee
Andrena subopaca,Rosa canina,Bee
Andrena subopaca,Rosa rubiginosa,Bee
Andrena subopaca,Rosa rugosa,Bee
Andrena subopaca,Rosa spinosissima,Bee
Andrena subopaca,Rubus fruticosus,Bee
Andrena subopaca,Stellaria graminea,Bee
Andrena subopaca,Stellaria holostea,Bee
Andrena subopaca,Taraxacum,Bee
Andrena subopaca,Torilis japonica,Bee
Andrena subopaca,Veronica beccabunga,Bee
Andrena subopaca,Veronica chamaedrys,Bee
Andrena subopaca,Veronica officinalis,Bee
Andrena subopaca,Veronica persica,Bee
Andrena subopaca,Veronica spicata,Bee
Andrena synadelpha,Acer campestre,Bee
